TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
21129,17,44,0.5909091,1.60728,2.418873,11.48662,9.003276,0.2657081,0.310735,0.5653754,0.2798501,0.3076937,24.32987,0.6324366,0.5537362,3.442342,23.21876,
21149,17,45,0.6,1.603457,2.426175,11.48337,9.026384,0.2653419,0.3098046,0.5649825,0.2800087,0.3089232,24.33434,0.6331924,0.5535242,3.46435,23.30517,
21169,17,41,0.6585366,1.592941,2.422683,11.9669,9.010352,0.2667845,0.3120475,0.5628882,0.2792265,0.3073413,24.20107,0.6253111,0.5480971,3.511778,23.37335,
21189,17,41,0.6585366,1.592941,2.422683,11.9669,9.010352,0.2667845,0.3120475,0.5628882,0.2792265,0.3073413,24.20107,0.6253111,0.5480971,3.511778,23.37335,
21209,17,41,0.6585366,1.592941,2.422683,11.9669,9.010352,0.2667845,0.3120475,0.5628882,0.2792265,0.3073413,24.20107,0.6253111,0.5480971,3.511778,23.37335,
21229,17,41,0.6341463,1.592873,2.415544,11.9619,9.022531,0.2677134,0.3099637,0.5592778,0.2805219,0.3081309,24.32349,0.6233636,0.5462327,3.495645,23.53602,
21249,17,41,0.6341463,1.592873,2.415544,11.9619,9.022531,0.2677134,0.3099637,0.5592778,0.2805219,0.3081309,24.32349,0.6233636,0.5462327,3.495645,23.53602,
21269,17,40,0.65,1.598139,2.400595,11.72988,9.023798,0.2669244,0.3081334,0.5626728,0.2819503,0.3089172,24.49166,0.6239496,0.5456723,3.460271,23.46767,
21289,17,40,0.65,1.598139,2.400595,11.72988,9.023798,0.2669244,0.3081334,0.5626728,0.2819503,0.3089172,24.49166,0.6239496,0.5456723,3.460271,23.46767,
21309,17,40,0.65,1.598139,2.400595,11.72988,9.023798,0.2669244,0.3081334,0.5626728,0.2819503,0.3089172,24.49166,0.6239496,0.5456723,3.460271,23.46767,
21329,17,40,0.675,1.587803,2.418234,11.78409,8.98817,0.2673395,0.308831,0.562894,0.2817425,0.3107926,24.4395,0.6224281,0.5479789,3.468018,23.37729,
21349,16,39,0.6923077,1.588108,2.440856,11.65467,8.988182,0.267323,0.3084096,0.5594326,0.2833194,0.3107904,24.37386,0.6258243,0.5467795,3.448647,23.45173,
21369,16,38,0.7105263,1.591107,2.440498,11.46493,8.996137,0.2671309,0.3075156,0.5597935,0.2833857,0.3118348,24.4407,0.6279362,0.54637,3.437148,23.46178,
21389,16,39,0.7179487,1.599156,2.421989,11.42675,8.95212,0.2665265,0.306885,0.5586741,0.2828986,0.3113914,24.49767,0.625635,0.5474691,3.43217,23.45704,
21409,16,39,0.7179487,1.599156,2.421989,11.42675,8.95212,0.2665265,0.306885,0.5586741,0.2828986,0.3113914,24.49767,0.625635,0.5474691,3.43217,23.45704,
21429,16,39,0.6923077,1.600675,2.448281,11.28421,8.965515,0.2669089,0.3063849,0.5568921,0.2842596,0.3123383,24.63062,0.6236724,0.5469543,3.410258,23.61337,
21449,16,38,0.6578947,1.588121,2.493402,11.1674,8.989782,0.2674797,0.3067027,0.5552917,0.282245,0.3138265,24.61791,0.6235918,0.5488259,3.459933,23.56962,
21469,16,40,0.65,1.585761,2.486946,11.5183,8.952021,0.2678423,0.3080069,0.5541394,0.2828147,0.315662,24.61976,0.6254194,0.5492904,3.47231,23.53735,
21489,16,41,0.6097561,1.588641,2.513905,11.66595,8.964692,0.2681885,0.3088077,0.5565579,0.2800088,0.311515,24.52898,0.6251127,0.5513161,3.496242,23.3679,
21509,16,43,0.6046512,1.58375,2.50582,11.58829,8.956624,0.2683998,0.3079615,0.5552577,0.2797395,0.3119757,24.44299,0.6257883,0.5500478,3.473241,23.3571,
21529,16,44,0.6136364,1.583286,2.502916,11.58679,8.994249,0.2691004,0.3094061,0.5545561,0.280808,0.3121862,24.52711,0.6265776,0.5500172,3.470711,23.29553,
21549,16,42,0.6190476,1.584746,2.48359,11.69349,8.943201,0.2696478,0.3106979,0.5557204,0.2809982,0.3091096,24.39994,0.62771,0.5501672,3.427594,23.17291,
21569,16,43,0.627907,1.585513,2.484844,11.69738,8.950088,0.2701103,0.3111245,0.5544115,0.282607,0.3114758,24.44531,0.6268091,0.5497192,3.422615,23.25224,
21589,16,43,0.6511628,1.59518,2.469684,11.70201,8.989837,0.2709202,0.3133842,0.5575096,0.2811517,0.3105305,24.41174,0.6277542,0.5500177,3.419475,23.28843,
21609,16,43,0.6511628,1.589863,2.466053,11.7745,8.972227,0.2720267,0.3138064,0.5584879,0.2827583,0.3072623,24.37,0.6303717,0.5513688,3.4347,23.42516,
21629,16,43,0.6511628,1.589863,2.466053,11.7745,8.972227,0.2720267,0.3138064,0.5584879,0.2827583,0.3072623,24.37,0.6303717,0.5513688,3.4347,23.42516,
21649,16,42,0.6666667,1.588666,2.461633,11.67124,8.971354,0.2723063,0.3131426,0.558611,0.2828963,0.3081384,24.38794,0.6306911,0.5519302,3.418768,23.34063,
21669,16,39,0.6666667,1.585789,2.454823,11.62754,8.995663,0.2722855,0.3109393,0.5555055,0.2829334,0.3090129,24.47728,0.6292901,0.5568356,3.440986,23.33118,
21689,16,41,0.6585366,1.585053,2.480573,11.57397,9.006376,0.2720678,0.3105011,0.5566038,0.283503,0.3073194,24.45092,0.631882,0.5553676,3.455441,23.39701,
21709,16,38,0.6578947,1.584222,2.478922,11.46447,8.937802,0.2718802,0.3114688,0.5586601,0.2857635,0.3088807,24.45269,0.6320736,0.552059,3.45542,23.51004,
21729,16,37,0.6486486,1.588249,2.471663,11.46782,8.907927,0.2724924,0.3126201,0.5589565,0.2857305,0.3074176,24.45056,0.6311446,0.5522715,3.429006,23.41281,
21749,16,38,0.6315789,1.588088,2.481983,11.54183,8.984997,0.2739503,0.3112824,0.5575483,0.2860313,0.3079974,24.54178,0.6342778,0.5517806,3.430799,23.54012,
21769,16,40,0.65,1.577864,2.504806,11.59843,9.126793,0.2740055,0.3092522,0.5581225,0.2860524,0.3070486,24.55746,0.6388165,0.5513738,3.455617,23.62532,
21789,16,41,0.6585366,1.575338,2.507838,11.53621,9.113647,0.2745989,0.3097862,0.5578994,0.2859012,0.3071673,24.48081,0.6379613,0.5509104,3.453784,23.69548,
21809,16,41,0.6585366,1.575338,2.507838,11.53621,9.113647,0.2745989,0.3097862,0.5578994,0.2859012,0.3071673,24.48081,0.6379613,0.5509104,3.453784,23.69548,
21829,16,37,0.6486486,1.561537,2.498931,11.36226,9.09665,0.2741422,0.3108047,0.5592993,0.2850658,0.3064803,24.38104,0.636464,0.5511209,3.437279,23.5712,
21849,16,36,0.6666667,1.567982,2.519446,11.41381,9.116016,0.2736141,0.3108144,0.5602649,0.2859881,0.3057792,24.40518,0.6361234,0.5517819,3.448426,23.49891,
21869,16,35,0.6571429,1.572458,2.512794,11.53029,9.10038,0.2744353,0.3116339,0.5612959,0.2862983,0.3034477,24.34752,0.6353207,0.5521683,3.463413,23.54425,
21889,16,35,0.6571429,1.576446,2.500232,11.55513,9.0235,0.2731829,0.313261,0.565127,0.2839706,0.3029475,24.20319,0.6372386,0.5545385,3.483566,23.33458,
21909,16,36,0.6388889,1.577981,2.498131,11.57298,8.973168,0.2745479,0.3121936,0.5634641,0.2844547,0.3017147,24.19863,0.6404577,0.555277,3.4888,23.47416,
21929,16,36,0.6388889,1.577981,2.498131,11.57298,8.973168,0.2745479,0.3121936,0.5634641,0.2844547,0.3017147,24.19863,0.6404577,0.555277,3.4888,23.47416,
21949,16,36,0.6666667,1.58292,2.479251,11.59551,8.934328,0.2753697,0.3145699,0.5612349,0.2844693,0.3031008,24.14093,0.6379688,0.5534207,3.46421,23.68495,
21969,16,36,0.6666667,1.58292,2.479251,11.59551,8.934328,0.2753697,0.3145699,0.5612349,0.2844693,0.3031008,24.14093,0.6379688,0.5534207,3.46421,23.68495,
21989,16,37,0.6756757,1.578905,2.477659,11.48488,8.942002,0.2747749,0.3135161,0.5611931,0.2847649,0.3035741,24.24749,0.6408299,0.5548806,3.452016,23.65069,
22009,16,37,0.6756757,1.578905,2.477659,11.48488,8.942002,0.2747749,0.3135161,0.5611931,0.2847649,0.3035741,24.24749,0.6408299,0.5548806,3.452016,23.65069,
22029,16,38,0.6842105,1.576999,2.48807,11.55478,9.027513,0.2743202,0.3145427,0.5594735,0.2856081,0.3046337,24.14982,0.6392667,0.5546279,3.444401,23.70659,
22049,16,40,0.675,1.576937,2.520957,11.73583,9.032257,0.275281,0.3144737,0.5553647,0.2875977,0.3024768,24.50063,0.6364134,0.5543178,3.440235,23.49095,
22069,16,40,0.675,1.576937,2.520957,11.73583,9.032257,0.275281,0.3144737,0.5553647,0.2875977,0.3024768,24.50063,0.6364134,0.5543178,3.440235,23.49095,
22089,16,40,0.675,1.577192,2.510111,11.75284,8.995924,0.2760614,0.3151349,0.5512902,0.2896731,0.3008047,24.5617,0.6354184,0.5537748,3.428806,23.51212,
22109,16,41,0.6829268,1.57624,2.520867,11.75055,8.997849,0.276388,0.3154171,0.5502787,0.2894259,0.3008031,24.53305,0.6345926,0.5539131,3.435889,23.61633,
22129,16,42,0.6666667,1.576854,2.517301,11.79538,8.961757,0.2763218,0.3142278,0.5484328,0.2894262,0.2999823,24.57004,0.6324999,0.5540381,3.448954,23.65635,
22149,17,42,0.6666667,1.575038,2.512604,11.81862,8.993059,0.2756617,0.3147584,0.5467625,0.2894279,0.3009449,24.32707,0.6327456,0.5542267,3.430807,23.82163,
22169,17,41,0.6829268,1.574628,2.533012,11.77519,9.010093,0.2746217,0.3124659,0.5443622,0.2899004,0.3026372,24.48579,0.6287972,0.554258,3.46243,23.74177,
22189,17,42,0.6666667,1.572987,2.528438,11.922,8.97423,0.2748748,0.3126358,0.5439518,0.2901886,0.3024208,24.45293,0.6308906,0.5546553,3.464757,23.88393,
22209,17,43,0.6744186,1.572722,2.526351,11.884,8.960101,0.2748373,0.3137334,0.544212,0.2911593,0.3027281,24.43512,0.6301045,0.5542811,3.472767,23.84564,
22229,17,44,0.6590909,1.571372,2.523058,11.99406,8.933865,0.2747352,0.3138472,0.5432013,0.2912507,0.3027067,24.43178,0.6326683,0.5550937,3.462902,23.81216,
22249,17,45,0.6444445,1.571849,2.519642,12.00077,8.934491,0.2749177,0.3147525,0.5422641,0.290979,0.3031889,24.33738,0.6313667,0.5547547,3.45894,23.82275,
22269,17,46,0.6304348,1.568559,2.519316,11.82245,8.827811,0.2748312,0.3135629,0.5424036,0.2921615,0.3023292,24.3497,0.6307021,0.5554916,3.450294,23.73133,
22289,17,47,0.6170213,1.563217,2.535694,11.7313,8.921322,0.2742817,0.3116216,0.5402553,0.2911161,0.3006426,24.37613,0.629864,0.5555717,3.473037,23.73716,
22309,17,44,0.6590909,1.566655,2.526292,11.65379,8.982349,0.2740639,0.3128619,0.5403664,0.290678,0.3023154,24.43099,0.6254324,0.5569168,3.482383,23.68648,
22329,17,44,0.6818182,1.56129,2.526757,11.67268,9.039312,0.27431,0.311197,0.5391873,0.2901709,0.3002763,24.42525,0.6228548,0.5562726,3.491148,23.85038,
22349,17,43,0.7209302,1.562035,2.506001,11.72104,9.022193,0.2741325,0.3144984,0.5353411,0.2888685,0.3015151,24.49232,0.6254923,0.5551802,3.503031,24.00508,
22369,17,42,0.7142857,1.549238,2.510788,11.65525,8.972008,0.2737245,0.3137107,0.5291957,0.2909979,0.3032183,24.58286,0.6236574,0.5545455,3.476707,24.00715,
22389,17,42,0.7142857,1.549238,2.510788,11.65525,8.972008,0.2737245,0.3137107,0.5291957,0.2909979,0.3032183,24.58286,0.6236574,0.5545455,3.476707,24.00715,
22409,17,43,0.6976744,1.547799,2.522812,11.84544,8.993508,0.2740197,0.3140411,0.5291312,0.2916884,0.3023753,24.58588,0.6237753,0.5556429,3.474393,24.05264,
22429,17,43,0.6976744,1.547799,2.522812,11.84544,8.993508,0.2740197,0.3140411,0.5291312,0.2916884,0.3023753,24.58588,0.6237753,0.5556429,3.474393,24.05264,
22449,17,44,0.6818182,1.549929,2.522652,11.85948,8.951168,0.2745873,0.3150442,0.5279784,0.2928652,0.3046753,24.5503,0.6234554,0.5555745,3.471728,24.01112,
22469,17,43,0.6976744,1.544271,2.519879,12.04458,8.869706,0.2749974,0.3178246,0.5282503,0.2932751,0.3051575,24.46071,0.621007,0.5537069,3.463803,24.05891,
22489,17,44,0.6818182,1.548068,2.513935,11.94193,8.847407,0.2763289,0.3165265,0.5269229,0.2947502,0.3029277,24.37353,0.6177521,0.5521324,3.486921,24.08015,
22509,17,45,0.6666667,1.546468,2.510175,12.0366,8.843631,0.276838,0.3163625,0.5268165,0.2957937,0.3027067,24.32663,0.6158696,0.5522946,3.48632,24.18386,
22529,17,45,0.6444445,1.547075,2.51062,11.94098,8.771342,0.2775266,0.3153109,0.5252969,0.2974778,0.3039069,24.51718,0.6150161,0.5530735,3.502766,24.30439,
22549,17,42,0.6666667,1.536324,2.525769,11.97844,8.827278,0.2786307,0.3156693,0.5274648,0.2988164,0.3027305,24.51915,0.6166199,0.551367,3.491352,24.35274,
22569,17,42,0.6428571,1.540087,2.540479,12.07884,8.849022,0.2782789,0.3152041,0.5275421,0.3009063,0.300742,24.49029,0.6168386,0.5513848,3.495062,24.28213,
22589,17,39,0.6410257,1.535117,2.532581,11.87546,8.817483,0.2776862,0.3135854,0.5275722,0.2995403,0.2985379,24.50343,0.6173126,0.5517097,3.505719,24.06414,
22609,17,40,0.625,1.534252,2.530568,11.92415,8.817688,0.2769617,0.313876,0.5264992,0.3011969,0.3003436,24.51675,0.6181582,0.5498741,3.503413,24.02668,
22629,17,39,0.6410257,1.53231,2.560817,11.98254,8.796537,0.2763016,0.3129201,0.5222033,0.3012284,0.2988767,24.52937,0.6209882,0.5501956,3.478941,23.96278,
22649,17,38,0.6842105,1.531931,2.594098,11.73639,8.798764,0.2739581,0.3131641,0.5223873,0.2989132,0.3001713,24.59794,0.6251879,0.5514919,3.482946,23.90142,
22669,17,38,0.6842105,1.530182,2.578635,11.69524,8.854323,0.2740763,0.3115623,0.5216425,0.2985417,0.300808,24.62479,0.6209409,0.5538867,3.512051,24.02844,
22689,17,38,0.7105263,1.529831,2.585807,11.56043,8.879208,0.2734441,0.312324,0.5207411,0.29812,0.301354,24.62562,0.6244121,0.5515263,3.49959,24.17817,
22709,17,37,0.7297297,1.522989,2.575666,11.59138,8.903637,0.2732969,0.3162026,0.519509,0.2977371,0.3035499,24.51697,0.6271077,0.552435,3.476918,23.94743,
22729,17,37,0.7297297,1.522989,2.575666,11.59138,8.903637,0.2732969,0.3162026,0.519509,0.2977371,0.3035499,24.51697,0.6271077,0.552435,3.476918,23.94743,
22749,17,37,0.7297297,1.522989,2.575666,11.59138,8.903637,0.2732969,0.3162026,0.519509,0.2977371,0.3035499,24.51697,0.6271077,0.552435,3.476918,23.94743,
22769,17,36,0.75,1.516505,2.580515,11.52088,8.894264,0.2741773,0.316884,0.520506,0.2962302,0.3051772,24.54949,0.6272969,0.5540181,3.481675,24.01345,
22789,17,38,0.7368421,1.5192,2.607328,11.88525,8.913177,0.2749236,0.3160598,0.5183187,0.2961005,0.3051091,24.55163,0.6221689,0.5551571,3.498345,24.05437,
22809,17,39,0.7179487,1.517446,2.605712,11.85449,8.926755,0.275933,0.3166686,0.5166157,0.2962961,0.3051877,24.57839,0.6192878,0.5561647,3.486514,24.06926,
22829,17,40,0.7,1.513071,2.610544,11.8124,8.955547,0.2767959,0.3153557,0.5148942,0.2961292,0.3053119,24.61905,0.6169143,0.5560637,3.472737,24.0662,
22849,17,40,0.7,1.513071,2.610544,11.8124,8.955547,0.2767959,0.3153557,0.5148942,0.2961292,0.3053119,24.61905,0.6169143,0.5560637,3.472737,24.0662,
22869,17,40,0.7,1.513071,2.610544,11.8124,8.955547,0.2767959,0.3153557,0.5148942,0.2961292,0.3053119,24.61905,0.6169143,0.5560637,3.472737,24.0662,
22889,17,40,0.7,1.513071,2.610544,11.8124,8.955547,0.2767959,0.3153557,0.5148942,0.2961292,0.3053119,24.61905,0.6169143,0.5560637,3.472737,24.0662,
22909,17,40,0.7,1.513071,2.610544,11.8124,8.955547,0.2767959,0.3153557,0.5148942,0.2961292,0.3053119,24.61905,0.6169143,0.5560637,3.472737,24.0662,
22929,17,39,0.6923077,1.519472,2.603885,11.74813,8.890066,0.2764347,0.3165697,0.5153753,0.2964562,0.3063931,24.56194,0.6145266,0.5566394,3.473655,23.90881,
22949,17,40,0.675,1.51959,2.600054,11.65663,8.857292,0.2763022,0.3160047,0.5143418,0.2961654,0.3061694,24.57601,0.6150945,0.5564197,3.462442,23.92117,
22969,17,39,0.6923077,1.517711,2.60597,11.64024,8.854605,0.2761319,0.3150154,0.5146832,0.2966049,0.3057018,24.68863,0.6161457,0.5568448,3.467002,23.91176,
22989,17,40,0.675,1.519886,2.602806,11.55188,8.81249,0.2770588,0.3143878,0.5152987,0.2960926,0.305777,24.74484,0.616536,0.5556868,3.4664,23.90371,
23010,17,39,0.6923077,1.520382,2.606672,11.49365,8.812152,0.2777858,0.3141103,0.5160846,0.2943051,0.3041106,24.73738,0.6156487,0.5576715,3.467757,23.93801,
23030,17,39,0.6923077,1.520382,2.606672,11.49365,8.812152,0.2777858,0.3141103,0.5160846,0.2943051,0.3041106,24.73738,0.6156487,0.5576715,3.467757,23.93801,
23050,17,39,0.6923077,1.518535,2.611256,11.47704,8.855509,0.27928,0.3147961,0.5184281,0.2941301,0.3056351,24.84085,0.6171148,0.5564044,3.477076,23.91061,
23070,17,38,0.6842105,1.518865,2.611175,11.4815,8.855883,0.2790037,0.3139842,0.5188354,0.2922938,0.3032016,24.80151,0.6170182,0.5557967,3.485225,23.84512,
23090,17,37,0.6756757,1.516845,2.616335,11.5198,8.820177,0.2806968,0.3169243,0.51976,0.2917626,0.3039175,24.8759,0.6129659,0.5571008,3.506163,24.01287,
23110,17,38,0.6842105,1.512502,2.616606,11.55609,8.821053,0.2818463,0.3161234,0.5203905,0.2910697,0.304496,25.04887,0.6148834,0.5593709,3.53407,24.08101,
23130,17,39,0.6666667,1.517451,2.623871,11.53553,8.796913,0.2804435,0.3151413,0.5183154,0.2907948,0.3036422,25.00307,0.6117527,0.5573224,3.528543,24.20927,
23150,17,39,0.6666667,1.517451,2.623871,11.53553,8.796913,0.2804435,0.3151413,0.5183154,0.2907948,0.3036422,25.00307,0.6117527,0.5573224,3.528543,24.20927,
23170,17,40,0.65,1.519075,2.629898,11.58144,8.754255,0.2806417,0.314119,0.5174468,0.2910668,0.3043055,25.19945,0.6130484,0.5591456,3.539689,24.31416,
23190,17,40,0.65,1.519075,2.629898,11.58144,8.754255,0.2806417,0.314119,0.5174468,0.2910668,0.3043055,25.19945,0.6130484,0.5591456,3.539689,24.31416,
23210,17,41,0.6585366,1.520413,2.639323,11.41052,8.804089,0.2800959,0.31668,0.5157194,0.2920481,0.3058262,25.07529,0.6149775,0.5575559,3.550053,24.46152,
23230,17,41,0.6341463,1.519439,2.645937,11.55718,8.799526,0.2810511,0.3129474,0.5137979,0.2930811,0.3056461,25.17249,0.6149433,0.5605154,3.544371,24.6671,
23250,17,40,0.65,1.518837,2.638185,11.40973,8.808172,0.2803797,0.3126078,0.5154244,0.2929976,0.3059307,25.18515,0.6167301,0.5607805,3.540687,24.55001,
23270,17,40,0.65,1.518837,2.638185,11.40973,8.808172,0.2803797,0.3126078,0.5154244,0.2929976,0.3059307,25.18515,0.6167301,0.5607805,3.540687,24.55001,
23290,17,42,0.6190476,1.524581,2.631282,11.22331,8.64842,0.2802594,0.3098209,0.5166568,0.2931947,0.3042701,25.16163,0.6160632,0.5600381,3.552831,24.52565,
23310,17,42,0.6190476,1.524581,2.631282,11.22331,8.64842,0.2802594,0.3098209,0.5166568,0.2931947,0.3042701,25.16163,0.6160632,0.5600381,3.552831,24.52565,
23330,17,42,0.6190476,1.522613,2.634006,11.35146,8.671052,0.2796544,0.3101059,0.5159774,0.2924936,0.3038693,24.87656,0.610895,0.5566761,3.578671,24.60275,
23350,17,42,0.6190476,1.522613,2.634006,11.35146,8.671052,0.2796544,0.3101059,0.5159774,0.2924936,0.3038693,24.87656,0.610895,0.5566761,3.578671,24.60275,
23370,17,41,0.6097561,1.519641,2.636471,11.33013,8.671795,0.2800078,0.3109793,0.515027,0.2935009,0.3024307,24.95105,0.6078637,0.5561038,3.591387,24.82733,
23390,17,41,0.6341463,1.518306,2.63596,11.30191,8.739521,0.2803183,0.3084692,0.5159091,0.2933158,0.3034115,24.98462,0.6087158,0.5556911,3.609771,24.81913,
23410,17,42,0.6190476,1.52379,2.629444,11.30699,8.721306,0.2807419,0.309183,0.5180477,0.294373,0.3018392,24.87061,0.6067198,0.5559403,3.6225,24.78265,
23430,17,43,0.6046512,1.526601,2.624434,11.36885,8.723124,0.2802081,0.3090882,0.5197573,0.2939115,0.3016695,24.95798,0.6058369,0.5547467,3.637746,24.74493,
23450,17,42,0.6190476,1.526521,2.62621,11.33034,8.712416,0.2789778,0.3094901,0.5187003,0.2941804,0.3010954,24.83504,0.6058836,0.5558181,3.620834,24.75723,
23470,17,42,0.6190476,1.526521,2.62621,11.33034,8.712416,0.2789778,0.3094901,0.5187003,0.2941804,0.3010954,24.83504,0.6058836,0.5558181,3.620834,24.75723,
23490,17,42,0.6190476,1.525376,2.619891,11.25412,8.713875,0.2795767,0.3110052,0.5211251,0.2955077,0.3014908,24.8661,0.6018953,0.5576983,3.628233,24.63499,
23510,17,43,0.6046512,1.529905,2.619334,11.31832,8.723462,0.2788925,0.310845,0.5196837,0.2953442,0.3015321,24.86355,0.601067,0.5570626,3.620189,24.71397,
23530,17,42,0.6190476,1.525724,2.612653,11.33175,8.743553,0.2801248,0.3116313,0.5215936,0.2957012,0.3022544,24.90167,0.6036451,0.5589098,3.627373,24.60995,
23550,17,41,0.6341463,1.522823,2.617497,11.26748,8.742189,0.2806696,0.3117903,0.519887,0.2962177,0.3024425,24.81079,0.6044961,0.5602341,3.611502,24.6453,
23570,17,39,0.6410257,1.521396,2.632654,11.25775,8.672575,0.2805897,0.3096491,0.5190801,0.2957146,0.3026222,24.69245,0.6094842,0.5594847,3.594959,24.7612,
23590,17,37,0.6756757,1.514872,2.629006,11.03371,8.72716,0.2797701,0.3094653,0.5168701,0.2943873,0.3057426,24.81742,0.6103536,0.5590139,3.573445,24.92438,
23610,17,38,0.6842105,1.514891,2.625665,11.11135,8.678705,0.2801847,0.3085196,0.5183915,0.2946122,0.3066491,25.05268,0.6114936,0.5594953,3.585578,25.0169,
23630,17,39,0.6666667,1.518466,2.629158,11.08882,8.653149,0.2797532,0.3087313,0.5173218,0.2945704,0.3062513,25.08466,0.6112978,0.5585612,3.582603,24.94387,
23650,17,40,0.65,1.519234,2.624433,11.02481,8.637033,0.279715,0.3098121,0.5189083,0.2957741,0.3053226,24.92443,0.6087392,0.5568303,3.572275,24.91621,
23670,17,40,0.65,1.5197,2.605503,10.7602,8.572543,0.2800842,0.3123577,0.5184118,0.2976277,0.3037881,25.00654,0.6093117,0.5546013,3.554323,24.9478,
23690,17,39,0.6666667,1.516454,2.591749,10.71685,8.570369,0.2798993,0.3108394,0.5191991,0.2969631,0.3056703,25.07522,0.6106495,0.555065,3.545638,24.86226,
23710,17,38,0.6842105,1.516697,2.593195,10.78138,8.587238,0.2806585,0.3105818,0.5191007,0.2981471,0.3067436,25.21321,0.6105084,0.556472,3.552444,24.8931,
23730,17,39,0.6666667,1.514398,2.598575,10.78347,8.675261,0.2805012,0.3116159,0.5210829,0.2983612,0.3077706,25.07816,0.6101077,0.5567868,3.542485,24.95762,
23750,17,39,0.6666667,1.514398,2.598575,10.78347,8.675261,0.2805012,0.3116159,0.5210829,0.2983612,0.3077706,25.07816,0.6101077,0.5567868,3.542485,24.95762,
23770,17,40,0.65,1.514019,2.608653,10.93539,8.768864,0.2793427,0.3111272,0.5227641,0.2973396,0.3089951,25.06462,0.6095809,0.5580789,3.528311,24.92762,
23790,17,41,0.6585366,1.514953,2.616631,10.8589,8.757407,0.2805354,0.3103821,0.5208552,0.2987907,0.3082485,25.14942,0.6115076,0.5583804,3.508263,24.83217,
23810,17,42,0.6428571,1.515632,2.628413,11.00222,8.848037,0.280861,0.309705,0.5230677,0.2978529,0.3076409,25.1445,0.6118025,0.559315,3.495384,24.82511,
23830,17,42,0.6428571,1.515632,2.628413,11.00222,8.848037,0.280861,0.309705,0.5230677,0.2978529,0.3076409,25.1445,0.6118025,0.559315,3.495384,24.82511,
23850,17,43,0.6511628,1.514366,2.625669,11.13155,8.785132,0.2814055,0.3084801,0.5219367,0.298013,0.3061902,25.16766,0.6124711,0.5598381,3.499769,24.92879,
23870,17,43,0.6511628,1.514366,2.625669,11.13155,8.785132,0.2814055,0.3084801,0.5219367,0.298013,0.3061902,25.16766,0.6124711,0.5598381,3.499769,24.92879,
23890,17,45,0.6444445,1.509095,2.606511,11.0553,8.811918,0.281517,0.3096563,0.5207663,0.2998893,0.3056794,25.15681,0.6112776,0.5592968,3.501828,24.90224,
23910,17,45,0.6444445,1.509095,2.606511,11.0553,8.811918,0.281517,0.3096563,0.5207663,0.2998893,0.3056794,25.15681,0.6112776,0.5592968,3.501828,24.90224,
