TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
39901,26,2170,0.8248848,0.7352268,1.030518,0.6807594,3.058028,0,0.1093925,0.05887128,0.1934832,0.4109623,0.5835286,0.7628848,6.501189,0.5123838,0.05387002,6.427294,8.751507,
39921,26,2183,0.8240953,0.7349784,1.030635,0.6812295,3.056684,0,0.1094716,0.05887497,0.1935403,0.4114595,0.5852891,0.76279,6.496385,0.5118889,0.05383478,6.421438,8.758678,
39941,26,2173,0.8265072,0.7358994,1.029811,0.6814761,3.061975,0,0.109337,0.05894081,0.1941377,0.410951,0.5866508,0.7619214,6.502206,0.511856,0.05376506,6.417162,8.771649,
39961,26,2175,0.8234483,0.7365151,1.02989,0.6809174,3.060171,0,0.1093179,0.05897824,0.1937169,0.4111134,0.5873932,0.7627095,6.512762,0.5115942,0.05378077,6.424228,8.74199,
39981,26,2166,0.8277932,0.7368912,1.028367,0.682021,3.059543,0,0.1093377,0.05907821,0.1938451,0.4098384,0.5870756,0.7633349,6.515877,0.5119411,0.05366973,6.418534,8.726264,
40001,26,2164,0.8294824,0.7370211,1.029989,0.6826887,3.055314,0,0.1095746,0.05909562,0.1938906,0.4097881,0.5879506,0.7650117,6.515121,0.5129399,0.05361384,6.421408,8.703451,
40021,26,2180,0.8261468,0.7378871,1.029892,0.682345,3.05318,0,0.1096825,0.05911038,0.1938072,0.4100927,0.5879461,0.7673657,6.514163,0.5135574,0.05357317,6.412116,8.691936,
40041,26,2178,0.8264463,0.7379773,1.029588,0.6812846,3.052322,0,0.1097794,0.05926671,0.1934508,0.4087225,0.5878972,0.7671947,6.51755,0.5143638,0.05360817,6.418107,8.70479,
40061,26,2175,0.828046,0.7381117,1.029161,0.6820713,3.048701,0,0.1098159,0.059288,0.1936326,0.4079738,0.587526,0.7675267,6.516083,0.5142114,0.05358529,6.415243,8.715781,
40081,26,2178,0.8264463,0.7381531,1.029023,0.6823632,3.04713,0,0.1096657,0.05927239,0.1933318,0.4077106,0.5868608,0.7675941,6.518008,0.5147656,0.05359612,6.409088,8.704256,
40102,26,2187,0.8253315,0.7383285,1.029105,0.6816819,3.040038,0,0.1098885,0.05907808,0.1936044,0.4082653,0.5864031,0.7674895,6.510665,0.5146098,0.05361924,6.416722,8.7068,
40122,26,2192,0.8220803,0.7375159,1.02774,0.680877,3.04035,0,0.1099738,0.05897283,0.1940218,0.4090219,0.5864306,0.7658926,6.488863,0.5143612,0.0536453,6.402704,8.714569,
40142,26,2181,0.8271435,0.7374248,1.026267,0.6796488,3.03858,0,0.1100879,0.05893349,0.1940928,0.4086008,0.5868667,0.7660652,6.484752,0.5143527,0.05368632,6.392671,8.71715,
40162,26,2175,0.8275862,0.736309,1.02699,0.6791683,3.04262,0,0.1101064,0.0588943,0.1942856,0.4092989,0.5875094,0.7646757,6.485042,0.5136338,0.05376614,6.382609,8.718304,
40182,26,2186,0.825709,0.7348267,1.027067,0.6789542,3.046012,0,0.1101251,0.05885454,0.1938782,0.4100036,0.5862099,0.7649579,6.477736,0.5132282,0.05385571,6.383877,8.739844,
40202,26,2201,0.8246252,0.7334943,1.028,0.6786128,3.050709,0,0.1103042,0.05869716,0.1936066,0.4101311,0.58605,0.7650954,6.479289,0.5129461,0.05395683,6.380666,8.735183,
40222,26,2182,0.8258479,0.7340078,1.027793,0.6777112,3.051105,0,0.1103816,0.05859938,0.1929798,0.4106396,0.5844327,0.7650224,6.47833,0.5127471,0.05400512,6.393734,8.756969,
40242,26,2174,0.8298068,0.7344872,1.027585,0.6776777,3.054297,0,0.1103686,0.05855907,0.1924711,0.4099389,0.5850165,0.76368,6.474846,0.5127454,0.05402355,6.405799,8.753463,
40262,26,2171,0.8332565,0.7337039,1.028504,0.6772647,3.058839,0,0.1101655,0.05844291,0.1916254,0.4093373,0.5852581,0.7629113,6.463453,0.51265,0.05395244,6.409446,8.759459,
40282,26,2165,0.8318707,0.7339047,1.027584,0.6763463,3.057687,0,0.1103127,0.05839452,0.1916912,0.4107267,0.5859993,0.7624103,6.471778,0.5132134,0.0539209,6.400303,8.800948,
40302,26,2157,0.8335651,0.734445,1.028062,0.6763148,3.05835,0,0.1102231,0.05835673,0.1921486,0.4110955,0.5859025,0.7625105,6.460893,0.5136336,0.05390271,6.406273,8.802025,
40322,26,2160,0.8314815,0.7336604,1.028306,0.6767557,3.054775,0,0.1102407,0.05838399,0.1928396,0.4113242,0.5862541,0.7634909,6.454295,0.5137927,0.05391042,6.398437,8.78653,
40342,26,2168,0.8311808,0.7330883,1.029561,0.676721,3.051352,0,0.1101594,0.05831843,0.1926019,0.4113637,0.587594,0.7630536,6.440535,0.5140343,0.05393029,6.395398,8.800789,
40362,26,2174,0.8325667,0.7329042,1.030543,0.6766591,3.052073,0,0.1099539,0.05820139,0.1920125,0.4111327,0.5870129,0.7629701,6.424922,0.5138294,0.05386575,6.385112,8.799813,
40382,26,2161,0.8371124,0.7323673,1.031714,0.6768943,3.053898,0,0.1099007,0.05821179,0.1922665,0.4102694,0.5883356,0.7626334,6.420288,0.5137067,0.05384644,6.378113,8.820052,
40402,26,2157,0.8391284,0.7331694,1.032176,0.6765909,3.051435,0,0.1099764,0.05808832,0.1925556,0.4102277,0.588282,0.7627712,6.420739,0.5137967,0.05370216,6.367749,8.824476,
40422,26,2146,0.8415657,0.7325593,1.032459,0.6769999,3.04957,0,0.1096424,0.05801065,0.1929626,0.4093616,0.5890386,0.7624269,6.434878,0.5138977,0.05391143,6.369548,8.83213,
40442,26,2138,0.8405051,0.7327427,1.032725,0.6759838,3.047215,0,0.1095035,0.05817571,0.1934681,0.4093638,0.5886628,0.7621599,6.439441,0.5138862,0.05399795,6.371354,8.82401,
40462,26,2135,0.8412178,0.7325346,1.032973,0.6748138,3.046475,0,0.1093357,0.05830327,0.1938524,0.4094064,0.5886111,0.7623366,6.436135,0.5138463,0.05394303,6.373594,8.820577,
40483,26,2131,0.8385735,0.7328351,1.032897,0.6745386,3.048526,0,0.1092055,0.05844694,0.1941418,0.4103056,0.5880818,0.7617838,6.433733,0.5143858,0.0539678,6.380385,8.833917,
40503,26,2128,0.837876,0.7322519,1.033127,0.6741725,3.053854,0,0.1092108,0.05858629,0.1942322,0.4105246,0.5881838,0.7616972,6.420252,0.5142848,0.0539588,6.377939,8.830196,
40523,26,2146,0.8359739,0.7315485,1.033481,0.6727995,3.053871,0,0.109227,0.05859332,0.1937731,0.4113946,0.5908847,0.7612048,6.413806,0.5144423,0.05398112,6.378677,8.825235,
40543,26,2162,0.8348751,0.7305857,1.033733,0.6735519,3.046901,0,0.1090635,0.05862645,0.1934848,0.4118324,0.5898237,0.7612737,6.405812,0.5146647,0.05400394,6.38442,8.824656,
40563,26,2157,0.8321743,0.731052,1.03325,0.6744722,3.045743,0,0.1091908,0.05855669,0.1935993,0.4104757,0.5908914,0.7618091,6.406571,0.5145999,0.05398209,6.372442,8.842316,
40583,26,2171,0.8281898,0.7310416,1.033193,0.674527,3.049881,0,0.1090525,0.05864953,0.1934579,0.4108869,0.5919591,0.7620148,6.395437,0.5149595,0.0540066,6.369712,8.833127,
40603,26,2181,0.824851,0.7313668,1.032304,0.6747422,3.051147,0,0.1092114,0.05869542,0.193459,0.4107848,0.5922531,0.7621087,6.402124,0.5148494,0.05398291,6.386362,8.827407,
40623,26,2198,0.8234759,0.7328138,1.03151,0.6746155,3.041714,0,0.1089628,0.05888078,0.1937149,0.4116696,0.591996,0.7614771,6.407651,0.5151581,0.05402751,6.430233,8.795299,
40643,26,2211,0.8204432,0.7326176,1.033072,0.6742893,3.041452,0,0.109112,0.05886167,0.1936239,0.4111646,0.5917445,0.7606763,6.414072,0.5149453,0.05405,6.460958,8.771682,
40663,26,2216,0.8181408,0.7321002,1.032748,0.6750091,3.03972,0,0.1090938,0.05886741,0.1937906,0.4115939,0.5920442,0.7615914,6.420866,0.5144713,0.05407205,6.47191,8.769181,
40683,26,2219,0.8156828,0.7320443,1.030528,0.6742384,3.041596,0,0.1089203,0.05891267,0.1937638,0.4119859,0.5913474,0.7617469,6.418767,0.5142699,0.05406978,6.460749,8.780887,
40703,26,2223,0.8160144,0.7321361,1.031871,0.6739999,3.042105,0,0.1089806,0.05894447,0.1931962,0.4113275,0.5924739,0.7627845,6.412573,0.5139465,0.05407691,6.469187,8.801409,
40723,26,2214,0.8188798,0.7318627,1.033422,0.6745393,3.041263,0,0.109115,0.05888388,0.1929594,0.4095163,0.5914656,0.7624915,6.41981,0.5138165,0.05411623,6.474124,8.802742,
40743,26,2205,0.8172336,0.7320608,1.034149,0.6748419,3.044297,0,0.1091274,0.05882831,0.1925279,0.4095459,0.5910444,0.7622164,6.425063,0.5129243,0.05413877,6.458405,8.799407,
40763,26,2191,0.8210863,0.7329698,1.033991,0.6739602,3.049466,0,0.1089628,0.05864412,0.1929312,0.4111571,0.5916522,0.7627218,6.424442,0.5124294,0.05419511,6.455438,8.798648,
40783,26,2175,0.8229885,0.7334064,1.034785,0.6726788,3.049623,0,0.1090186,0.05862543,0.1931279,0.4107669,0.5917749,0.7627157,6.418927,0.5126181,0.05419575,6.452075,8.783555,
40803,26,2153,0.8281468,0.7329493,1.034646,0.6729519,3.049839,0,0.1087939,0.05857552,0.193714,0.4106416,0.5924042,0.7626444,6.430485,0.5127075,0.05417604,6.450656,8.795938,
40823,26,2142,0.8309991,0.7331614,1.03511,0.6731747,3.04992,0,0.1087862,0.05855728,0.1936288,0.4100209,0.5917936,0.7607366,6.427409,0.5127205,0.05415965,6.444434,8.803574,
40843,26,2142,0.8328665,0.7327689,1.0339,0.6740661,3.046071,0,0.1087555,0.05842104,0.1933528,0.4101379,0.5907598,0.7600006,6.432508,0.5123557,0.0541305,6.434229,8.81169,
40863,26,2148,0.8324022,0.7328544,1.033864,0.6738859,3.038582,0,0.1088072,0.05839703,0.1929644,0.4114076,0.5906474,0.758635,6.43386,0.5127947,0.05422022,6.436431,8.819825,
40883,26,2151,0.8321711,0.7327339,1.033534,0.6738414,3.029131,0,0.1089666,0.0583624,0.1918174,0.4108839,0.5922248,0.7587929,6.430939,0.5121268,0.05418853,6.445992,8.826472,
40903,26,2147,0.8337215,0.732499,1.035456,0.6737038,3.026064,0,0.109048,0.05832679,0.1916341,0.4101736,0.5896662,0.7584457,6.430395,0.5124123,0.05421547,6.450494,8.81841,
40923,26,2132,0.8353658,0.7317924,1.034697,0.6748934,3.026667,0,0.1091342,0.05843629,0.1921547,0.4103466,0.5887023,0.7578769,6.436518,0.5124649,0.05430785,6.479125,8.820086,
40943,26,2129,0.8346642,0.7312969,1.034461,0.6756831,3.030432,0,0.109154,0.05870805,0.1921419,0.410178,0.5894694,0.7577348,6.440011,0.5126985,0.05427365,6.511904,8.807751,
40963,26,2121,0.8382838,0.7313521,1.033331,0.6753074,3.028621,0,0.1090341,0.05881688,0.1923364,0.4096844,0.591566,0.7577553,6.450357,0.512447,0.05420668,6.515983,8.816474,
40983,26,2126,0.8349012,0.7308927,1.033438,0.6746606,3.027932,0,0.1089354,0.05880288,0.1921191,0.4106445,0.5920749,0.7581235,6.448629,0.5118874,0.05419119,6.515767,8.808451,
41004,26,2148,0.8300745,0.7318147,1.034425,0.6747507,3.028316,0,0.1088835,0.05885411,0.1916803,0.4108274,0.594106,0.7587092,6.445248,0.5113858,0.05418956,6.51032,8.813259,
41024,26,2164,0.8285582,0.7329232,1.034124,0.6750526,3.027451,0,0.1087766,0.05889396,0.1911511,0.4111792,0.5944445,0.7582932,6.437356,0.5111206,0.05423819,6.521206,8.802174,
41044,26,2166,0.8296399,0.733824,1.034129,0.6753103,3.026109,0,0.1088905,0.05880105,0.1911134,0.4105682,0.5944765,0.7579637,6.437926,0.5108512,0.05416148,6.516639,8.802377,
41064,26,2178,0.8292011,0.7324674,1.03458,0.675988,3.018749,0,0.1091182,0.05891589,0.1911217,0.4116416,0.5961911,0.7590472,6.435402,0.5105728,0.05428851,6.517874,8.827581,
41084,26,2181,0.8340211,0.7314189,1.035656,0.6768519,3.013826,0,0.1091699,0.05879846,0.1909274,0.4122355,0.5985959,0.7593707,6.420104,0.5106878,0.05432043,6.52342,8.833329,
41104,26,2179,0.8329509,0.7319602,1.036304,0.676681,3.011249,0,0.10915,0.05878092,0.1909108,0.4124038,0.599256,0.7596444,6.407025,0.5100697,0.05436153,6.537416,8.843596,
41124,26,2183,0.8346313,0.7316703,1.036289,0.6769861,3.013219,0,0.1088745,0.05863487,0.1908143,0.4126991,0.5988752,0.7591777,6.403843,0.5100129,0.05441944,6.532122,8.852175,
41144,26,2177,0.8360128,0.7309141,1.035395,0.6776334,3.010258,0,0.1088468,0.05871614,0.1910064,0.4117373,0.5985525,0.7593004,6.406523,0.5098537,0.05448085,6.534688,8.878106,
41164,26,2170,0.8387097,0.7307522,1.035359,0.6777063,3.009284,0,0.1089851,0.05872062,0.1906728,0.4131009,0.5981748,0.759558,6.400684,0.5102671,0.05448437,6.530599,8.88521,
41184,26,2164,0.8378004,0.7308808,1.035045,0.6775426,3.00601,0,0.108957,0.05879925,0.1906271,0.4135345,0.5967396,0.7594631,6.401719,0.5106804,0.05444058,6.51893,8.891363,
41204,26,2176,0.8350184,0.7314694,1.035469,0.6772757,3.003412,0,0.1090021,0.05888989,0.1913605,0.4145869,0.5977864,0.7596095,6.406289,0.5108441,0.05439392,6.510504,8.884963,
41224,26,2187,0.83722,0.7313274,1.033918,0.6763704,3.002954,0,0.109114,0.05892775,0.1912275,0.4134404,0.5973724,0.7589129,6.412684,0.5111225,0.0544683,6.504397,8.860271,
41244,26,2197,0.8370505,0.7313507,1.035306,0.6756853,3.001806,0,0.1093234,0.05887396,0.1908146,0.4125581,0.5967335,0.7576153,6.404664,0.5116674,0.05449779,6.481049,8.830548,
41264,26,2210,0.8371041,0.7303308,1.03677,0.6752147,3.001135,0,0.1094869,0.05874312,0.1907405,0.4123142,0.5972368,0.7572701,6.396085,0.5114772,0.05446382,6.463078,8.817854,
41284,26,2212,0.8372514,0.7297434,1.036599,0.6747809,3.00144,0,0.1095876,0.05873359,0.19035,0.4116443,0.5973435,0.7577501,6.396821,0.5117477,0.054451,6.465497,8.836973,
41304,26,2204,0.8407441,0.7284409,1.037932,0.6738664,3.000225,0,0.1097107,0.05881286,0.1898451,0.4110469,0.5973616,0.7565829,6.388734,0.5116287,0.05431053,6.455907,8.893989,
41324,26,2210,0.839819,0.7274897,1.038481,0.6735123,2.994564,0,0.1097224,0.05885139,0.1900157,0.411102,0.5968074,0.7554235,6.385607,0.5115098,0.05418494,6.466514,8.910785,
41344,26,2208,0.8396739,0.7271053,1.038457,0.6744056,2.996404,0,0.109941,0.05884332,0.1896595,0.4109865,0.5972431,0.755524,6.386435,0.5117488,0.05419198,6.466723,8.906268,
41364,26,2196,0.8424408,0.7263399,1.03818,0.6738332,2.997972,0,0.1100751,0.05890907,0.1900738,0.4105376,0.5973504,0.7559071,6.393157,0.5117641,0.05420874,6.467572,8.916261,
41384,26,2181,0.8468592,0.7258177,1.037696,0.67397,2.998581,0,0.1102496,0.0588347,0.1908441,0.4101271,0.5974153,0.7558061,6.399517,0.511727,0.05423399,6.466495,8.933062,
41404,26,2170,0.8483871,0.7265999,1.037435,0.6734204,3.000748,0,0.1103291,0.05878878,0.1912104,0.4098037,0.5969699,0.7561342,6.399896,0.5118519,0.05431335,6.46606,8.943063,
41424,26,2169,0.8487782,0.7268881,1.03884,0.6736373,2.998107,0,0.1102713,0.05871062,0.190935,0.4091644,0.5964429,0.7560495,6.386287,0.5118079,0.05438582,6.473402,8.938727,
41444,26,2159,0.8508569,0.7273166,1.038283,0.6733034,2.99956,0,0.1102105,0.05875421,0.1908634,0.4081699,0.5959525,0.7557909,6.388896,0.511973,0.054362,6.489853,8.914806,
41464,26,2135,0.8519906,0.7271615,1.037395,0.6740747,2.998286,0,0.110321,0.05860051,0.1908621,0.4078127,0.5970701,0.7554201,6.399849,0.5119244,0.05441877,6.48889,8.920176,
41484,26,2134,0.8514526,0.7265539,1.038082,0.6734872,2.996733,0,0.110413,0.05863821,0.1917266,0.4075976,0.5963919,0.755532,6.398557,0.5118022,0.05444907,6.501436,8.924857,
41504,26,2122,0.8529689,0.7265435,1.039716,0.6736442,2.993036,0,0.1104089,0.05873895,0.1912673,0.4079806,0.5947943,0.7567145,6.398019,0.5114789,0.05450839,6.509234,8.941979,
41524,26,2125,0.8508235,0.7260662,1.038078,0.6738427,2.996782,0,0.110429,0.05868876,0.1910755,0.4075425,0.5955518,0.7566834,6.396323,0.5114337,0.05446038,6.501776,8.916896,
41544,26,2130,0.8511737,0.7253575,1.038023,0.6730893,2.998027,0,0.1103566,0.05853241,0.1913057,0.4075102,0.5959957,0.7561301,6.388367,0.5115852,0.05443506,6.512949,8.919348,
41564,26,2140,0.8504673,0.7245585,1.038784,0.6740981,3.001296,0,0.1103185,0.0584762,0.1915881,0.4085899,0.5969835,0.7568617,6.397527,0.5118006,0.05443892,6.519735,8.899115,
41584,26,2146,0.8504194,0.7245191,1.039852,0.6736825,3.00213,0,0.1105107,0.05842691,0.191402,0.409232,0.5976166,0.7574091,6.406045,0.5121763,0.05443919,6.516446,8.892529,
41604,26,2156,0.8483303,0.7239366,1.04086,0.6736224,2.999454,0,0.1107076,0.05842313,0.191525,0.4104654,0.5986403,0.7574535,6.406888,0.5122773,0.0543976,6.514969,8.861361,
41624,26,2140,0.8490654,0.7236457,1.040761,0.6742794,3.003307,0,0.110651,0.05834049,0.1916985,0.4113454,0.5995089,0.7574076,6.415978,0.5122047,0.05439242,6.517119,8.85493,
41644,26,2141,0.8491359,0.7236634,1.040057,0.6745397,3.002528,0,0.1106286,0.05830109,0.1922432,0.4098131,0.6006035,0.7568843,6.415428,0.512019,0.05438136,6.524209,8.859009,
41664,26,2137,0.8469818,0.7235802,1.04023,0.6752469,3.003079,0,0.1103637,0.0582995,0.1924332,0.4098746,0.5995033,0.7566177,6.42079,0.5122569,0.05438466,6.525548,8.814621,
41684,26,2142,0.8459384,0.7240058,1.040838,0.6750981,2.99804,0,0.1103234,0.05838879,0.1924531,0.4105933,0.5995672,0.7565171,6.420451,0.5118674,0.05442957,6.525463,8.818357,
41704,26,2149,0.8413215,0.7238924,1.042135,0.6757395,2.995089,0,0.1101795,0.05835178,0.1922785,0.4116357,0.5987137,0.7556915,6.422092,0.5119237,0.05442807,6.531492,8.819807,
41724,26,2163,0.837263,0.7237686,1.041666,0.6755906,2.991081,0,0.1101219,0.05840795,0.1929343,0.4122861,0.5995172,0.7544426,6.413226,0.5116152,0.05449833,6.540031,8.842644,
41744,26,2171,0.8364809,0.7238809,1.040558,0.6758264,2.983908,0,0.1099926,0.05857081,0.1931594,0.4135945,0.5995885,0.7540339,6.415559,0.5111533,0.05440043,6.562563,8.874162,
41764,26,2190,0.8315068,0.7235531,1.040165,0.6763567,2.975485,0,0.1098253,0.05868828,0.1925755,0.4149276,0.6011462,0.7547941,6.407654,0.5105574,0.05437598,6.545077,8.896766,
41784,26,2191,0.8311273,0.7233931,1.03929,0.6763408,2.980066,0,0.109784,0.05870236,0.1923714,0.4143667,0.601551,0.7551983,6.402818,0.5108152,0.05444295,6.530359,8.8998,
41804,26,2188,0.8318099,0.7233197,1.03956,0.6765258,2.975833,0,0.109862,0.0587682,0.1919523,0.4148461,0.6021138,0.7561456,6.405326,0.510645,0.05444002,6.51758,8.887857,
41824,26,2192,0.8316606,0.7236823,1.038937,0.6772164,2.973285,0,0.109882,0.05883117,0.1913288,0.4140706,0.6010246,0.7568009,6.401394,0.5106834,0.05452149,6.49222,8.875507,
41844,26,2208,0.8292572,0.7235541,1.039188,0.6780279,2.965799,0,0.1099224,0.05877797,0.1915007,0.4140067,0.600566,0.7572326,6.38548,0.510665,0.05448812,6.485277,8.858717,
41864,26,2233,0.8231079,0.7237999,1.041121,0.6781181,2.961019,0,0.1097597,0.0588118,0.1911482,0.4148434,0.6016019,0.7573624,6.381169,0.5099618,0.05442822,6.483755,8.858878,
41884,26,2248,0.8202847,0.7233134,1.043103,0.6788449,2.960841,0,0.109801,0.05870894,0.1914523,0.414743,0.6014203,0.7569817,6.375268,0.5097767,0.05439911,6.474504,8.858507,
41904,26,2239,0.818669,0.7238075,1.043272,0.6775439,2.961309,0,0.10968,0.05861675,0.1915995,0.4156698,0.6002994,0.7569733,6.373963,0.5096868,0.05442422,6.464998,8.841685,
41924,26,2247,0.8188696,0.7235068,1.043531,0.6767516,2.963355,0,0.1097729,0.05843729,0.1912347,0.4143545,0.5994305,0.7570766,6.380031,0.5090349,0.0544489,6.464931,8.875195,
41944,26,2243,0.8198841,0.7234267,1.04412,0.6765165,2.962626,0,0.1096322,0.05839024,0.1910629,0.413368,0.5979083,0.7573448,6.368603,0.5084135,0.05446235,6.457365,8.887273,
41964,26,2237,0.8211891,0.723466,1.043323,0.6760527,2.966777,0,0.1094133,0.0583111,0.1911781,0.4138144,0.5976735,0.7579692,6.364927,0.5084088,0.054539,6.435531,8.886777,
41984,26,2241,0.8215082,0.7226985,1.0438,0.6753765,2.96329,0,0.1093468,0.05824611,0.1911663,0.4136579,0.5973668,0.7590144,6.361396,0.5079745,0.05461403,6.43493,8.886768,
42004,26,2244,0.8230838,0.7230579,1.041822,0.6752928,2.962042,0,0.1094391,0.0582542,0.1911889,0.4123381,0.5970247,0.7593728,6.371943,0.508428,0.054628,6.445971,8.882708,
42024,26,2241,0.8273093,0.7225621,1.042341,0.675509,2.957764,0,0.1096463,0.05827941,0.1909249,0.4120912,0.5978101,0.7598835,6.370613,0.5086895,0.05466495,6.439477,8.895981,
42044,26,2251,0.8262994,0.7213901,1.044181,0.6754621,2.950634,0,0.1097218,0.0583579,0.1905495,0.4122291,0.6006291,0.7600108,6.377239,0.5086013,0.05474004,6.443588,8.929248,
42064,26,2267,0.8253198,0.7213171,1.044328,0.6753462,2.948448,0,0.1095203,0.05841811,0.1899305,0.4124335,0.6000702,0.7593153,6.383459,0.509001,0.05477252,6.449768,8.954844,
42084,26,2277,0.8269653,0.7199511,1.04475,0.6758865,2.950688,0,0.1096425,0.05826023,0.189203,0.4122631,0.599037,0.7582019,6.393352,0.5091129,0.05470844,6.424973,8.973991,
42104,26,2276,0.8299649,0.7194234,1.044325,0.6759712,2.952164,0,0.1097866,0.05827026,0.1889213,0.4117373,0.5993534,0.757461,6.389109,0.5091581,0.05468717,6.417435,8.970079,
42124,26,2280,0.8293859,0.7192448,1.042983,0.6757492,2.949997,0,0.1097962,0.05828527,0.1891163,0.4112013,0.5991151,0.7578047,6.386054,0.5092127,0.05460441,6.441156,8.958385,
42144,26,2297,0.8254245,0.7194211,1.041111,0.6755511,2.943645,0,0.1099902,0.0581964,0.1888654,0.4114237,0.5977848,0.7578655,6.381269,0.5087978,0.05446877,6.440518,8.965823,
42164,26,2315,0.8241901,0.7188368,1.041637,0.6749047,2.943873,0,0.1100672,0.05829846,0.1889761,0.4104742,0.598259,0.7583883,6.373506,0.5081999,0.05442904,6.426277,8.960995,
42184,26,2320,0.8241379,0.7189013,1.041612,0.674167,2.940486,0,0.1100639,0.05809201,0.1892275,0.40949,0.5973932,0.7590832,6.377342,0.5082599,0.05433369,6.430425,8.904747,
42204,26,2309,0.8289303,0.7190566,1.042228,0.6739489,2.933124,0,0.1101366,0.05797711,0.1891078,0.408224,0.5978801,0.7592061,6.375111,0.5080063,0.05410559,6.429859,8.855772,
42224,26,2301,0.8270317,0.7188448,1.040189,0.6736124,2.935913,0,0.1101293,0.05810096,0.1895082,0.4070437,0.5958042,0.7587799,6.373817,0.5083669,0.05417854,6.423633,8.847215,
42244,26,2280,0.8263158,0.7182715,1.039238,0.6728833,2.942763,0,0.1100973,0.05825308,0.1902535,0.4075207,0.5947197,0.7592167,6.38099,0.507974,0.05430182,6.421767,8.87109,
42264,26,2278,0.8257243,0.7175338,1.040017,0.6730324,2.941588,0,0.1100219,0.05816671,0.1904304,0.4070961,0.5956036,0.759677,6.37535,0.5080277,0.05435607,6.41339,8.913314,
42284,26,2276,0.8255712,0.7178738,1.040938,0.6715359,2.941987,0,0.1099438,0.05809986,0.1905547,0.4066225,0.5961888,0.7594565,6.387225,0.5081222,0.05444015,6.4327,8.930449,
42304,26,2274,0.8240985,0.7182571,1.040842,0.6716414,2.938374,0,0.1098019,0.05805171,0.1903686,0.4066993,0.5974899,0.7599665,6.38174,0.5079786,0.05443105,6.441747,8.939497,
42324,26,2272,0.8243838,0.7182475,1.041416,0.6707864,2.935504,0,0.1097393,0.05808203,0.1901767,0.4062558,0.5991908,0.7596046,6.382338,0.5077071,0.05442363,6.445858,8.92955,
42344,26,2272,0.8235035,0.7176535,1.043033,0.6708692,2.936396,0,0.1094645,0.05806265,0.1898703,0.4063364,0.5986701,0.7602129,6.376969,0.5076904,0.0544393,6.466363,8.921675,
42364,26,2266,0.8270079,0.7168433,1.043515,0.6709631,2.941336,0,0.1095699,0.05812074,0.1899661,0.4057226,0.5988145,0.7609446,6.380022,0.5082724,0.05447344,6.464625,8.933923,
42384,26,2260,0.8274336,0.7172955,1.043372,0.6712134,2.942371,0,0.1096533,0.05797343,0.190402,0.4059519,0.5985832,0.7611356,6.380344,0.508669,0.05444875,6.458399,8.920479,
42404,26,2282,0.8242769,0.7169435,1.043544,0.6713717,2.93526,0,0.109626,0.05795635,0.1896095,0.4064151,0.5970131,0.761494,6.36134,0.5087223,0.05441061,6.460891,8.923989,
42424,26,2284,0.8218039,0.716984,1.043439,0.6720287,2.930289,0,0.1094908,0.05790719,0.1894547,0.4061603,0.596911,0.7610508,6.362924,0.5091314,0.05447071,6.460648,8.898185,
42444,26,2296,0.8218641,0.7185323,1.042783,0.6714402,2.928649,0,0.1097605,0.05775882,0.1896855,0.4057705,0.5983467,0.7599334,6.361015,0.5091954,0.05437743,6.459301,8.934831,
42464,26,2327,0.8199399,0.7182758,1.044222,0.6709142,2.931225,0,0.1098821,0.05763079,0.1889692,0.4052678,0.5963801,0.7600651,6.352527,0.509663,0.05422903,6.458051,8.949234,
42484,26,2354,0.8156329,0.7182573,1.04496,0.6708258,2.926791,0,0.1101899,0.0575969,0.1895807,0.404618,0.594476,0.7598968,6.35224,0.5094724,0.05432576,6.452406,8.944641,
42504,26,2381,0.8080639,0.7176235,1.045423,0.6712441,2.925153,0,0.1103333,0.05760899,0.1899458,0.4067285,0.5943754,0.759554,6.365647,0.5095068,0.05437001,6.458932,8.947116,
42524,26,2382,0.8056255,0.7172434,1.04572,0.6706104,2.924949,0,0.1103355,0.05769351,0.1904776,0.4075082,0.5936153,0.759542,6.358227,0.5096364,0.05435166,6.45984,8.955297,
42544,26,2387,0.8022622,0.7172019,1.046186,0.6694287,2.92821,0,0.1102652,0.05761558,0.1901623,0.4075383,0.5934304,0.7589718,6.362793,0.5100823,0.05427179,6.447413,8.959341,
42564,26,2391,0.8025931,0.7166724,1.048383,0.6691912,2.925826,0,0.1103631,0.05768694,0.1905834,0.4080461,0.5927932,0.7586961,6.373468,0.5099257,0.05421169,6.435101,8.984533,
42584,26,2406,0.7996675,0.7162219,1.049689,0.6694732,2.92381,0,0.1103155,0.0576521,0.1907827,0.4077502,0.5927794,0.7584034,6.383182,0.5097194,0.05420106,6.433385,8.986609,
42604,26,2412,0.803068,0.7164258,1.050246,0.6695488,2.923187,0,0.1102985,0.05753231,0.1907248,0.4078182,0.5913497,0.7580672,6.388727,0.5092037,0.05420676,6.431835,8.988003,
