TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
10807,23,531,0.7062147,1.601301,0.9378213,3.555272,3.988467,0,0.1408636,0.05744357,0.3001569,0.4668229,0.2918708,0.8175666,5.935302,0.456682,0.1977123,14.44086,33.22444,
10827,22,518,0.7181467,1.60058,0.9393196,3.557849,3.971471,0,0.141006,0.05787019,0.3006268,0.4650892,0.2938232,0.8173999,5.942122,0.4561613,0.1983995,14.41712,33.20085,
10847,22,514,0.7217899,1.597023,0.941157,3.568674,3.960826,0,0.141084,0.05787236,0.3020627,0.4645899,0.2936694,0.8195602,5.964858,0.4542471,0.1977947,14.3748,33.28857,
10867,22,506,0.7252964,1.592885,0.9427206,3.572286,3.949864,0,0.1412749,0.05796103,0.3016629,0.4663709,0.293417,0.8206594,5.970376,0.4534115,0.197582,14.40875,33.19456,
10887,22,509,0.7249509,1.592388,0.9450596,3.576378,3.931018,0,0.1413513,0.05747998,0.300925,0.4692591,0.2935664,0.8222553,5.97376,0.4515122,0.1962989,14.44082,33.30804,
10907,22,516,0.7248062,1.588385,0.9467541,3.582582,3.92431,0,0.1411984,0.05755982,0.2987525,0.4719839,0.2939691,0.8214349,5.987378,0.4504991,0.195649,14.4778,33.41562,
10927,22,519,0.7225434,1.58621,0.9471369,3.580975,3.910714,0,0.1412925,0.05711129,0.2971045,0.4735845,0.2936042,0.8223317,5.97915,0.4507788,0.1945842,14.53423,33.47226,
10947,22,527,0.7210626,1.583685,0.9495295,3.578124,3.895866,0,0.1412589,0.05672092,0.2964579,0.4750438,0.2944751,0.8219069,5.969614,0.4479497,0.1939709,14.5089,33.52591,
10967,22,528,0.719697,1.581846,0.9480659,3.578681,3.901693,0,0.1409429,0.05639638,0.2966273,0.4741027,0.2943046,0.8230637,5.97653,0.4469399,0.1935119,14.53565,33.59401,
10987,22,528,0.7140151,1.581501,0.9478202,3.572321,3.903264,0,0.1407441,0.05667772,0.2960119,0.4748227,0.2954191,0.823305,6.003733,0.4457441,0.1936094,14.53114,33.72279,
11007,22,533,0.7054409,1.580929,0.9465463,3.566419,3.891857,0,0.1403884,0.05633863,0.2958795,0.4746449,0.2972219,0.820053,6.028713,0.4454621,0.1935159,14.50661,33.7714,
11027,22,540,0.7055556,1.582805,0.9437109,3.561623,3.904312,0,0.1401768,0.05545906,0.2958974,0.4758186,0.2972744,0.8214093,6.03407,0.44653,0.1933554,14.55223,33.81809,
11047,22,534,0.7059925,1.582389,0.9434789,3.549074,3.903456,0,0.1402638,0.05671331,0.2960854,0.4756458,0.2985726,0.8199344,6.035036,0.4462806,0.1938264,14.51012,33.97039,
11067,22,526,0.7110266,1.582797,0.9407585,3.548433,3.899627,0,0.1398921,0.05621872,0.2964158,0.4756969,0.2987357,0.8208237,6.045114,0.4466723,0.1941574,14.47038,33.95688,
11087,22,518,0.7123552,1.578892,0.9413251,3.553074,3.889871,0,0.14032,0.0561079,0.2988867,0.4764055,0.3001589,0.8213966,6.016913,0.446472,0.1945834,14.49731,34.00387,
11107,22,522,0.7088122,1.577801,0.9398732,3.54792,3.891081,0,0.1406049,0.05650311,0.2998278,0.4773548,0.3002252,0.8218699,6.010288,0.4467154,0.1944022,14.47842,33.90539,
11127,22,528,0.7045454,1.576323,0.9400997,3.531821,3.875434,0,0.1401191,0.05762899,0.2989435,0.4786415,0.301297,0.8232165,6.011071,0.4453053,0.1934069,14.5172,34.05684,
11147,22,526,0.7091255,1.57449,0.9392995,3.523132,3.868441,0,0.1400432,0.05768895,0.2980271,0.4794963,0.301125,0.8246298,6.00099,0.4442199,0.1933666,14.50187,34.1297,
11167,22,533,0.6979362,1.575318,0.9385237,3.526823,3.863302,0,0.1399844,0.05720184,0.2968591,0.480863,0.3004052,0.8240426,6.016825,0.442792,0.1928716,14.48518,34.1656,
11187,22,532,0.693609,1.579878,0.9383305,3.529381,3.86981,0,0.1397181,0.05694473,0.2957635,0.4814481,0.2998757,0.8248162,6.018031,0.4441732,0.1930688,14.49213,34.27636,
11207,22,530,0.6962264,1.581287,0.9376324,3.526759,3.869565,0,0.139966,0.05701667,0.2963574,0.4806224,0.2992643,0.8251866,6.016449,0.4444872,0.193506,14.5373,34.39912,
11227,22,521,0.6948177,1.57508,0.9362871,3.527979,3.850716,0,0.1399877,0.05716123,0.2968596,0.4790906,0.2983001,0.826663,6.000803,0.4444763,0.1933225,14.50483,34.42356,
11247,22,511,0.6986302,1.571604,0.9353184,3.514863,3.838611,0,0.1398264,0.05643176,0.2975364,0.4792652,0.2983802,0.8290673,5.985545,0.4450936,0.1930291,14.49899,34.43605,
11267,22,513,0.6939571,1.568073,0.9341931,3.511734,3.843529,0,0.1401063,0.05647323,0.2984715,0.4783811,0.2972505,0.8285637,5.981256,0.4451529,0.1921063,14.50303,34.45684,
11287,22,514,0.6906615,1.557522,0.933807,3.506005,3.837569,0,0.1400443,0.0565122,0.3013078,0.4799399,0.2965956,0.8310139,5.968061,0.4445326,0.1910799,14.54683,34.32543,
11307,21,520,0.6884615,1.546859,0.9340898,3.494323,3.832695,0,0.1399639,0.05675709,0.3025216,0.4813121,0.2969471,0.8313023,5.974492,0.4433594,0.1898473,14.55978,34.28102,
11327,21,530,0.6773585,1.54253,0.9340293,3.497224,3.83408,0,0.1395148,0.05618809,0.3051822,0.4832931,0.2957246,0.8337393,5.964174,0.4436158,0.1889691,14.50722,34.12592,
11347,21,551,0.6787659,1.536609,0.9345413,3.504642,3.823267,0,0.1397219,0.0559589,0.3042857,0.4843393,0.2951299,0.8335934,5.951664,0.4452769,0.188264,14.53509,33.87135,
11367,21,573,0.6719022,1.534194,0.9365738,3.508252,3.830493,0,0.1396997,0.05530082,0.3056818,0.4841555,0.2950238,0.8304652,5.955031,0.4440373,0.1880176,14.51733,33.79996,
11387,21,593,0.6644182,1.535968,0.937017,3.499788,3.842663,0,0.1397545,0.05544333,0.3086894,0.484252,0.2947332,0.8306115,5.931744,0.4437601,0.187751,14.54897,33.97626,
11407,21,618,0.6569579,1.536519,0.9374771,3.484606,3.852498,0,0.140032,0.05538466,0.3095396,0.4831975,0.2952476,0.8325839,5.896644,0.443904,0.186599,14.47397,34.05605,
11427,21,632,0.6487342,1.534796,0.9406405,3.487023,3.848024,0,0.1400116,0.05519776,0.3099523,0.482444,0.2951671,0.8303084,5.866512,0.4450286,0.1857954,14.46853,34.01978,
11447,21,654,0.6391437,1.5382,0.9421103,3.467405,3.866014,0,0.1398328,0.05441638,0.3104303,0.4830607,0.2950536,0.830927,5.887175,0.4444945,0.1848542,14.40623,34.13472,
11467,21,675,0.6355556,1.538026,0.9420049,3.458072,3.871625,0,0.1393864,0.05449775,0.3098426,0.483084,0.29447,0.8307065,5.86824,0.4441389,0.1836298,14.38713,34.20316,
11487,21,681,0.6343612,1.536283,0.9414474,3.455827,3.865754,0,0.1395424,0.05419934,0.310381,0.4820672,0.2936492,0.8306947,5.873118,0.4442475,0.1833794,14.35773,34.18214,
11507,21,681,0.6358297,1.534272,0.9397495,3.437644,3.870793,0,0.1400218,0.05419836,0.3093919,0.4810222,0.2932774,0.8306227,5.868101,0.4452259,0.1829161,14.32148,34.09111,
11527,21,690,0.6304348,1.536025,0.9390334,3.45167,3.856815,0,0.140265,0.05367354,0.3086387,0.4823734,0.292924,0.8290107,5.846938,0.4456364,0.1824445,14.26866,34.06163,
11547,21,698,0.6303725,1.535541,0.9397216,3.463714,3.851291,0,0.1399626,0.05427379,0.3085597,0.4829412,0.2923505,0.8286266,5.833455,0.4471184,0.1822143,14.27464,34.05288,
11567,21,694,0.629683,1.534657,0.9388931,3.466619,3.85377,0,0.1400898,0.05428862,0.3077477,0.4827996,0.292187,0.8278807,5.843298,0.4481179,0.1828494,14.29429,34.07489,
11587,21,699,0.6323319,1.535378,0.9398781,3.462699,3.845862,0,0.1399255,0.05425093,0.3079265,0.4818006,0.2913243,0.8258899,5.832569,0.4473289,0.1833932,14.33364,34.11282,
11607,21,698,0.6289398,1.53576,0.9393932,3.461734,3.863873,0,0.1400081,0.05414542,0.307872,0.4827853,0.2905492,0.8254528,5.849836,0.4480093,0.1832188,14.38917,34.09034,
11627,21,699,0.6323319,1.53659,0.9402533,3.466563,3.855144,0,0.1400419,0.05490015,0.3080228,0.483279,0.2895638,0.8252145,5.855612,0.4494849,0.1833941,14.38744,34.10975,
11647,21,702,0.6339031,1.537212,0.9411363,3.463575,3.847698,0,0.1401969,0.05470446,0.3064073,0.4825362,0.2897417,0.8253216,5.866737,0.4492456,0.1825917,14.35435,34.1092,
11667,21,701,0.639087,1.534766,0.9409665,3.4644,3.834135,0,0.1406235,0.05507889,0.3050043,0.4817086,0.2891203,0.8247288,5.882946,0.4505244,0.1829959,14.38264,34.17529,
11688,21,681,0.6461087,1.53357,0.9408984,3.462804,3.826591,0,0.140772,0.05487847,0.3053439,0.480302,0.2898291,0.8236319,5.893581,0.4516409,0.1832299,14.38583,34.23445,
11708,21,667,0.6491754,1.529081,0.9411813,3.462942,3.812021,0,0.1402243,0.05491368,0.3057636,0.481813,0.2897702,0.824884,5.893963,0.4516378,0.1840472,14.37273,34.30245,
11728,21,658,0.6550152,1.529517,0.9398276,3.459072,3.825287,0,0.1403931,0.05517021,0.305971,0.4813638,0.2898753,0.8248976,5.87789,0.4505554,0.1845204,14.34364,34.2714,
11748,21,645,0.6604651,1.526327,0.9397359,3.459518,3.819358,0,0.1406258,0.05485209,0.3047385,0.4796208,0.2894393,0.8271415,5.880934,0.4502205,0.1853408,14.34614,34.36773,
11768,21,633,0.671406,1.520851,0.9407032,3.465294,3.81051,0,0.1404468,0.05425582,0.3033912,0.4795734,0.2894432,0.8281196,5.911198,0.4493071,0.1858062,14.30433,34.3434,
11788,21,622,0.6784566,1.518772,0.9431219,3.464446,3.808414,0,0.1405706,0.05420527,0.3026651,0.4799423,0.2891859,0.8290007,5.908336,0.4509328,0.1861701,14.32757,34.34779,
11808,21,616,0.6866883,1.516585,0.9423979,3.457691,3.811613,0,0.1403067,0.05422175,0.3030069,0.4782173,0.2903751,0.8292583,5.917598,0.4506851,0.1858801,14.2583,34.39591,
11828,22,596,0.6862416,1.515602,0.9420022,3.459134,3.808727,0,0.1405086,0.05470297,0.3029152,0.4759922,0.2914084,0.8302592,5.925263,0.4506551,0.1862501,14.21429,34.40348,
11848,22,581,0.6850258,1.511953,0.9435793,3.453999,3.811385,0,0.1404106,0.0543635,0.3025948,0.4755075,0.2923961,0.8300716,5.92008,0.4493385,0.1863302,14.15359,34.41687,
11868,22,577,0.6880416,1.511037,0.9427961,3.447567,3.804347,0,0.1402462,0.05364979,0.3029172,0.4757422,0.2923365,0.8310919,5.888485,0.449471,0.1869411,14.20659,34.52619,
11888,22,569,0.685413,1.510628,0.9426806,3.45057,3.808872,0,0.140018,0.05308273,0.3039258,0.4761168,0.2927306,0.8306947,5.874584,0.4519449,0.1864375,14.28294,34.4065,
11908,22,561,0.6880571,1.508775,0.9422708,3.448262,3.813821,0,0.1403305,0.05278496,0.304726,0.4778878,0.2932079,0.8313162,5.859436,0.4523153,0.1871945,14.34932,34.3028,
11928,22,559,0.6905188,1.505517,0.9422157,3.445802,3.81153,0,0.1401661,0.05261988,0.3026111,0.4769094,0.2927773,0.832312,5.862763,0.4527106,0.1869238,14.29498,34.38287,
11948,22,561,0.6862745,1.506158,0.941679,3.453382,3.800926,0,0.1397925,0.05256242,0.3025009,0.4776219,0.2934011,0.83108,5.843522,0.4521081,0.1871807,14.28577,34.36325,
11968,22,558,0.6971326,1.505061,0.9435705,3.451829,3.77572,0,0.1400742,0.05224355,0.3022328,0.4772004,0.294724,0.8316289,5.816805,0.4519827,0.1873541,14.35921,34.32582,
11988,22,557,0.6965889,1.507246,0.9438806,3.455676,3.76757,0,0.1400632,0.05253426,0.3021711,0.4758362,0.2957036,0.8318701,5.819915,0.4516045,0.1874282,14.32511,34.45494,
12008,22,556,0.6978417,1.506222,0.9448025,3.459661,3.770093,0,0.1400512,0.0520434,0.3021951,0.4757737,0.2951229,0.83191,5.807975,0.4518964,0.1875532,14.33368,34.40883,
12028,22,549,0.704918,1.505904,0.9471451,3.455174,3.771242,0,0.1402836,0.0515987,0.3027897,0.4755785,0.2961256,0.8363599,5.807181,0.4502409,0.1868743,14.28543,34.2858,
12048,22,552,0.7028986,1.506906,0.9483657,3.442244,3.776112,0,0.1405672,0.05170567,0.301998,0.4751574,0.2967169,0.8355004,5.783762,0.4496804,0.1868127,14.29481,34.27184,
12068,22,557,0.7091562,1.504112,0.9484997,3.448458,3.763816,0,0.1406611,0.05173384,0.3016197,0.4747129,0.2962788,0.8356469,5.778601,0.4490924,0.1863811,14.31981,34.26294,
12088,22,552,0.7065217,1.50408,0.947689,3.437536,3.757252,0,0.1407119,0.05189479,0.3016886,0.4749171,0.2965514,0.8360319,5.788545,0.4492398,0.1863265,14.29719,34.24911,
12108,22,549,0.708561,1.50296,0.9462553,3.436347,3.772799,0,0.1410131,0.05136846,0.3017186,0.4744316,0.296583,0.8353972,5.808604,0.4505936,0.1859764,14.34191,34.14665,
12128,22,549,0.7103825,1.502581,0.9452654,3.434989,3.773475,0,0.1407229,0.05119123,0.3012699,0.4748417,0.2971232,0.8322189,5.815361,0.4505859,0.1860589,14.38158,34.20761,
12148,22,534,0.7134832,1.501613,0.9437399,3.430273,3.769934,0,0.1406637,0.05111908,0.3011787,0.4747371,0.2960939,0.8322036,5.831851,0.4507343,0.1862302,14.36877,34.11974,
12168,22,531,0.7118644,1.50087,0.9451356,3.429563,3.783884,0,0.1407789,0.05137469,0.3012839,0.4744495,0.2957042,0.831316,5.831713,0.4517433,0.1861328,14.35475,34.18702,
12188,22,529,0.7088847,1.498367,0.9454718,3.438804,3.774488,0,0.1407185,0.05329189,0.3020573,0.47386,0.2959773,0.8299999,5.834279,0.4520482,0.185558,14.35161,34.16872,
12208,22,525,0.7085714,1.497809,0.9451841,3.435202,3.778151,0,0.1406813,0.05354773,0.3007163,0.4728113,0.2953073,0.8297474,5.846929,0.4533387,0.1860534,14.33698,34.09282,
12228,22,525,0.7028571,1.495651,0.9438013,3.43744,3.767074,0,0.1408916,0.0535039,0.3002338,0.4736814,0.2943357,0.8288549,5.864594,0.452746,0.1863385,14.31942,34.03726,
12248,22,526,0.6996198,1.493614,0.9419402,3.449616,3.757074,0,0.1410445,0.05287583,0.2991587,0.4741496,0.2950658,0.8284011,5.888311,0.453877,0.1861847,14.26551,34.06983,
12268,22,522,0.6992337,1.493452,0.9410458,3.455116,3.745112,0,0.1409676,0.05256497,0.2998931,0.4741073,0.2958903,0.8307329,5.930447,0.4534459,0.1873226,14.22123,34.10519,
12288,22,521,0.6986564,1.494393,0.9393361,3.45384,3.74418,0,0.1407676,0.05263677,0.3000326,0.4757904,0.2939894,0.8317927,5.971871,0.4545861,0.1872966,14.21132,34.08351,
12308,22,520,0.7057692,1.491145,0.9372989,3.455499,3.722551,0,0.1408809,0.05223942,0.2980155,0.474541,0.2938495,0.8321845,5.994496,0.453578,0.1870551,14.21723,34.14101,
12328,22,525,0.7066666,1.488261,0.9353134,3.466186,3.716067,0,0.1410485,0.05159481,0.295838,0.4767207,0.2935256,0.8323334,6.008302,0.4541145,0.187543,14.18321,34.12669,
12348,22,525,0.7085714,1.489293,0.9367795,3.458416,3.712364,0,0.1412445,0.05112856,0.2970546,0.4778295,0.2941228,0.8318567,6.039515,0.4552049,0.1877057,14.17098,34.12729,
12368,22,531,0.7080979,1.489086,0.9366748,3.456756,3.701963,0,0.141413,0.05103924,0.2965598,0.4772721,0.294596,0.8323449,6.037552,0.4553524,0.1877369,14.21294,34.19022,
12388,22,537,0.707635,1.48198,0.9364942,3.446481,3.698024,0,0.1414232,0.0514343,0.2957011,0.4746355,0.2951527,0.8310308,6.007741,0.4564636,0.1880733,14.19236,34.14293,
12408,22,540,0.7092593,1.478771,0.9347923,3.44346,3.692293,0,0.1416989,0.05209834,0.2928876,0.4747916,0.2955108,0.8306635,6.02698,0.4555837,0.1882868,14.158,34.11912,
12428,22,539,0.7012987,1.474656,0.9344152,3.439234,3.69344,0,0.1417215,0.05238951,0.2936953,0.4763014,0.2952783,0.8302073,6.030495,0.4563078,0.1883516,14.09943,34.1262,
12448,22,540,0.6962963,1.474701,0.9340208,3.433637,3.685768,0,0.141835,0.05176075,0.293378,0.4750108,0.2959333,0.8318323,6.019903,0.4551226,0.1888726,14.11338,34.23842,
12468,22,541,0.6913124,1.473797,0.9349966,3.439222,3.677038,0,0.1416401,0.05157305,0.2941228,0.4752183,0.2953166,0.8335966,5.997874,0.4545445,0.1894293,14.10061,34.2686,
12488,22,552,0.6865942,1.468493,0.9348074,3.434412,3.661525,0,0.141912,0.05137954,0.2931495,0.4760536,0.2961605,0.8350548,5.99362,0.4543142,0.1895252,14.14115,34.32734,
12508,22,556,0.6798561,1.464839,0.9346756,3.4424,3.671789,0,0.1416508,0.0530633,0.2927448,0.4769732,0.2964882,0.83708,5.986894,0.4545864,0.1901583,14.19366,34.40392,
12528,22,562,0.6797153,1.464425,0.9335935,3.438773,3.66393,0,0.1412462,0.05357708,0.2939665,0.4787499,0.297907,0.838316,5.966334,0.4529842,0.1910288,14.21395,34.52481,
12548,22,566,0.6784452,1.465722,0.9340787,3.443984,3.668234,0,0.1414606,0.05349809,0.2931477,0.4799518,0.2973224,0.8390674,5.957358,0.4534891,0.1907846,14.20462,34.58782,
12568,22,573,0.6771379,1.464658,0.9326655,3.439968,3.660212,0,0.1411876,0.0536711,0.2933846,0.478903,0.2973302,0.8389843,5.96931,0.4531981,0.1910231,14.19529,34.6119,
12588,22,577,0.6793761,1.466178,0.931949,3.434035,3.648839,0,0.141295,0.05354135,0.2926209,0.47883,0.2968402,0.8365318,5.960772,0.4524096,0.1914188,14.13996,34.60022,
12608,22,597,0.6767169,1.464734,0.93346,3.430345,3.649702,0,0.1411472,0.05301646,0.2927996,0.4771828,0.2959106,0.8354249,5.968028,0.4530528,0.1907195,14.15351,34.66948,
12628,22,611,0.6726677,1.461302,0.9350888,3.425588,3.65471,0,0.1407283,0.05290516,0.2931121,0.4744039,0.2963946,0.8325672,5.979104,0.4535324,0.1895151,14.1143,34.68219,
12648,22,616,0.6688312,1.460515,0.9340491,3.428874,3.654203,0,0.1402683,0.05315261,0.2924175,0.4749454,0.2971513,0.8326252,6.007035,0.4536801,0.1890118,14.09207,34.70885,
12668,22,623,0.670947,1.4581,0.9332365,3.427971,3.662391,0,0.1399527,0.05314599,0.2928036,0.4765972,0.2972533,0.8327568,5.99824,0.4531637,0.1883508,14.07483,34.70327,
12688,22,624,0.6698718,1.456675,0.9330737,3.427538,3.655497,0,0.1398921,0.05336684,0.2925349,0.475846,0.2972327,0.8333421,5.978475,0.453657,0.1878198,14.07565,34.79251,
12708,22,625,0.664,1.455602,0.9326346,3.424723,3.655884,0,0.1399547,0.05324619,0.2921057,0.4752642,0.2973276,0.8322045,5.990121,0.4529311,0.1883838,14.05198,34.8369,
12728,22,634,0.6624606,1.451073,0.9324524,3.416153,3.656022,0,0.1399727,0.05338673,0.2909741,0.4760007,0.2967321,0.8346874,5.987234,0.4524266,0.1886941,14.06227,34.91082,
12748,22,636,0.6619497,1.447729,0.9337059,3.407442,3.653655,0,0.1399818,0.05279225,0.2911747,0.4763722,0.2966925,0.8348923,6.003344,0.4524471,0.188728,14.10459,34.92733,
12768,22,643,0.6640747,1.445354,0.9338588,3.400113,3.659458,0,0.1398742,0.0524266,0.2905321,0.4766826,0.2964438,0.8366389,5.987121,0.4522299,0.1891708,14.15224,34.99841,
12788,22,644,0.6630435,1.443663,0.9344811,3.403445,3.654867,0,0.139736,0.05220312,0.2905643,0.4764863,0.295722,0.8372265,5.988019,0.4516149,0.1891609,14.15784,35.04338,
12808,22,649,0.6594761,1.445804,0.9351482,3.401746,3.658814,0,0.1393905,0.05231083,0.2904287,0.4757073,0.2959935,0.8374043,5.975246,0.4514282,0.1891129,14.1705,35.02876,
12828,22,654,0.6590214,1.444075,0.9347221,3.401849,3.663146,0,0.1392217,0.05220995,0.2905207,0.4766337,0.2958691,0.8386197,5.987838,0.4512547,0.1891748,14.19342,35.05003,
12848,22,658,0.662614,1.44275,0.9355889,3.399545,3.652832,0,0.1391864,0.05240016,0.2899386,0.4748702,0.2955894,0.8397762,6.002188,0.4505058,0.1889978,14.2325,35.13066,
12868,22,661,0.6701967,1.441819,0.9365225,3.395683,3.651369,0,0.1391377,0.05253421,0.2900789,0.4743954,0.29512,0.8378735,6.018557,0.4505631,0.1884527,14.29641,35.14734,
12889,22,660,0.6636364,1.442415,0.9369347,3.392401,3.6558,0,0.1388774,0.05190379,0.2898543,0.473008,0.2946021,0.8372164,6.023993,0.4502189,0.1884139,14.33437,35.14226,
12909,22,651,0.6666667,1.44088,0.937907,3.392305,3.657054,0,0.1389663,0.05213307,0.2883868,0.472052,0.2941323,0.8382875,6.035865,0.4502883,0.1887137,14.34157,35.10499,
12929,22,648,0.6604939,1.436588,0.9387273,3.394603,3.64835,0,0.1387691,0.05219791,0.2878341,0.4714453,0.2940168,0.8395113,6.003354,0.4508176,0.188889,14.30464,35.1674,
12949,22,661,0.6611195,1.434837,0.9371542,3.389043,3.653748,0,0.1386147,0.05294899,0.2869408,0.4715212,0.2938686,0.8422184,5.996256,0.4507313,0.1887139,14.29109,35.23444,
12969,22,661,0.6611195,1.430039,0.93607,3.388387,3.656331,0,0.1387339,0.05346509,0.2864195,0.471418,0.2936097,0.8445402,5.991146,0.4505846,0.1876606,14.33167,35.341,
12989,22,668,0.6601796,1.42992,0.9347431,3.393332,3.654413,0,0.1388165,0.05274832,0.2875896,0.4707617,0.29367,0.8441071,5.98219,0.4503798,0.1875559,14.32521,35.33743,
13009,22,671,0.6587183,1.429479,0.9342598,3.393164,3.654593,0,0.1390268,0.05258557,0.2873553,0.470911,0.2932455,0.8435525,6.000558,0.4504734,0.1876901,14.34516,35.35773,
13029,22,673,0.6567608,1.42787,0.9346895,3.388625,3.640028,0,0.1390953,0.05175914,0.2872174,0.4715278,0.2926232,0.8442509,6.027292,0.4515215,0.187018,14.35061,35.44321,
13049,22,676,0.6612426,1.424329,0.9351177,3.393511,3.651745,0,0.138857,0.05171043,0.2861745,0.4720411,0.291974,0.8435948,6.031117,0.4527117,0.1864063,14.34403,35.46335,
13069,22,679,0.6627393,1.421609,0.9359683,3.394768,3.634188,0,0.138387,0.05130672,0.2863371,0.4708993,0.2914096,0.8412839,6.047233,0.4526461,0.1862009,14.34449,35.49791,
13089,22,679,0.6656848,1.417372,0.935342,3.400971,3.623488,0,0.1385181,0.05105908,0.2866347,0.4699663,0.2915168,0.8395898,6.040635,0.452347,0.1860241,14.35723,35.45608,
13109,22,681,0.6622614,1.415556,0.9350389,3.397986,3.617856,0,0.1385787,0.05116013,0.2861265,0.4696386,0.2914457,0.8406619,6.052319,0.4530112,0.185667,14.34959,35.49382,
13129,22,683,0.6617863,1.405657,0.9334582,3.399094,3.606107,0,0.1384613,0.05136631,0.2863711,0.4668447,0.2908327,0.8413811,6.050587,0.4522033,0.1848422,14.35075,35.4768,
13149,22,688,0.6656977,1.402704,0.9337187,3.400878,3.594813,0,0.1384099,0.05098737,0.2867262,0.464812,0.2905526,0.8424203,6.067318,0.4530093,0.1847569,14.30869,35.52384,
13169,22,693,0.6623377,1.399849,0.9336981,3.394471,3.59537,0,0.1385026,0.05026742,0.2868122,0.4643912,0.2914129,0.8422235,6.06382,0.452561,0.184428,14.32135,35.5785,
13189,22,695,0.6647482,1.396054,0.9334322,3.385418,3.601079,0,0.138396,0.0501106,0.2878736,0.4647551,0.2915876,0.8428851,6.093621,0.4519857,0.1835802,14.32719,35.57996,
13209,22,691,0.6671491,1.391907,0.933637,3.38531,3.603163,0,0.1385434,0.04999268,0.2870433,0.4647207,0.291611,0.8448666,6.085874,0.4530303,0.1841954,14.29667,35.5382,
13229,22,683,0.6661786,1.394111,0.9335465,3.386185,3.600479,0,0.1385526,0.05001682,0.2874078,0.4630486,0.2916451,0.8459324,6.088903,0.4533804,0.1844829,14.28806,35.55741,
13249,22,684,0.6666667,1.390283,0.9336738,3.379945,3.597142,0,0.138628,0.04989858,0.2881826,0.4637927,0.291968,0.8449552,6.073635,0.4532593,0.1847153,14.33162,35.53804,
13269,22,679,0.6671576,1.389344,0.9348399,3.380668,3.595634,0,0.1388759,0.04988386,0.2875265,0.4637069,0.2921801,0.8463005,6.063236,0.4528524,0.1850579,14.31491,35.52933,
13289,22,671,0.6676602,1.388171,0.9340708,3.378868,3.592252,0,0.1390283,0.05012836,0.2877563,0.4633295,0.2919474,0.8463524,6.074064,0.4533193,0.1845634,14.32268,35.51017,
13309,22,667,0.6686656,1.387011,0.9329786,3.38243,3.585916,0,0.1390042,0.04968725,0.2885862,0.4622172,0.2915106,0.8462354,6.061719,0.4521132,0.1846251,14.27997,35.61477,
13329,22,674,0.6661721,1.379872,0.9334664,3.386046,3.578986,0,0.1388819,0.05017831,0.2874896,0.4610765,0.2916023,0.8458315,6.054964,0.4518813,0.1844109,14.31058,35.74794,
13349,22,664,0.6641566,1.377331,0.9322937,3.382506,3.56689,0,0.1388403,0.04964119,0.2885593,0.4615411,0.2920081,0.8451811,6.046382,0.4514482,0.1848979,14.36819,35.88149,
13369,22,664,0.6611446,1.377957,0.9317598,3.381605,3.550357,0,0.1389018,0.05068734,0.2877012,0.4618304,0.2912073,0.8444502,6.059935,0.4515617,0.184233,14.38952,35.99218,
13389,22,661,0.6626323,1.374337,0.9305558,3.389741,3.547081,0,0.1386411,0.05132124,0.286819,0.4625734,0.2915415,0.8445898,6.062719,0.4503688,0.1839447,14.37738,35.98736,
13409,22,654,0.6651376,1.372351,0.9303879,3.395857,3.545324,0,0.1387121,0.05118944,0.2881124,0.4630605,0.2911498,0.8431659,6.060553,0.4504844,0.1849013,14.36389,35.97574,
13429,22,659,0.6646434,1.368443,0.9307137,3.393583,3.53944,0,0.1385035,0.05196061,0.2874613,0.4634185,0.2906453,0.8420245,6.041021,0.4511581,0.1851018,14.43104,36.0555,
13449,22,658,0.6656535,1.365968,0.9307715,3.387454,3.534489,0,0.1384001,0.05219433,0.2859888,0.4637541,0.2906207,0.8429892,6.02586,0.4517575,0.1846121,14.44942,36.04658,
13469,22,654,0.6697248,1.364228,0.933728,3.390617,3.537345,0,0.1385229,0.05227407,0.2864339,0.4614726,0.2902189,0.8433008,6.031726,0.451889,0.1846038,14.39421,36.09248,
13489,22,651,0.6682028,1.363333,0.9333497,3.390465,3.52984,0,0.1385297,0.05235304,0.2862798,0.4623582,0.2900294,0.8421968,6.025693,0.4520566,0.1847146,14.41591,36.182,
13509,22,647,0.6676971,1.36385,0.9327043,3.393043,3.527884,0,0.138249,0.05251359,0.2853397,0.4633355,0.2906885,0.8419949,6.035153,0.4517689,0.1848488,14.40983,36.16713,
13529,22,654,0.6620795,1.359952,0.9332074,3.391713,3.511579,0,0.1378623,0.05229336,0.2854283,0.4642281,0.2911692,0.8408911,6.031882,0.4522362,0.1845583,14.41993,36.14236,
13549,22,647,0.6661515,1.356768,0.9328775,3.384729,3.497554,0,0.1381035,0.05200088,0.2840248,0.4647782,0.2908252,0.8414769,6.051445,0.4514614,0.1842578,14.44242,36.08139,
13569,22,650,0.6646154,1.356817,0.933291,3.390615,3.493556,0,0.1382483,0.05174461,0.2830712,0.4646838,0.2903609,0.8410518,6.03616,0.4509174,0.1843188,14.42285,36.01379,
